count	cutoff	tprate	fprate	tnrate	fnrate	accuracy	case	gene	method
0	0.46	0.481481481481	0.0233333333333	0.518518518519	0.518518518519	0.845588235294	GuidanceP	rho	fubar
0	0.47	0.462962962963	0.0233333333333	0.537037037037	0.537037037037	0.84068627451	GuidanceP	rho	fubar
0	0.48	0.453703703704	0.0233333333333	0.546296296296	0.546296296296	0.838235294118	GuidanceP	rho	fubar
0	0.49	0.444444444444	0.0233333333333	0.555555555556	0.555555555556	0.835784313725	GuidanceP	rho	fubar
0	0.5	0.444444444444	0.0233333333333	0.555555555556	0.555555555556	0.835784313725	GuidanceP	rho	fubar
0	0.51	0.444444444444	0.0233333333333	0.555555555556	0.555555555556	0.835784313725	GuidanceP	rho	fubar
0	0.52	0.435185185185	0.0233333333333	0.564814814815	0.564814814815	0.833333333333	GuidanceP	rho	fubar
0	0.53	0.416666666667	0.0233333333333	0.583333333333	0.583333333333	0.828431372549	GuidanceP	rho	fubar
0	0.54	0.416666666667	0.02	0.583333333333	0.583333333333	0.830882352941	GuidanceP	rho	fubar
0	0.55	0.416666666667	0.02	0.583333333333	0.583333333333	0.830882352941	GuidanceP	rho	fubar
0	0.56	0.407407407407	0.0166666666667	0.592592592593	0.592592592593	0.830882352941	GuidanceP	rho	fubar
0	0.57	0.398148148148	0.0166666666667	0.601851851852	0.601851851852	0.828431372549	GuidanceP	rho	fubar
0	0.58	0.398148148148	0.0133333333333	0.601851851852	0.601851851852	0.830882352941	GuidanceP	rho	fubar
0	0.59	0.398148148148	0.01	0.601851851852	0.601851851852	0.833333333333	GuidanceP	rho	fubar
0	0.6	0.398148148148	0.01	0.601851851852	0.601851851852	0.833333333333	GuidanceP	rho	fubar
0	0.61	0.388888888889	0.00666666666667	0.611111111111	0.611111111111	0.833333333333	GuidanceP	rho	fubar
0	0.62	0.37037037037	0.00666666666667	0.62962962963	0.62962962963	0.828431372549	GuidanceP	rho	fubar
0	0.63	0.37037037037	0.00666666666667	0.62962962963	0.62962962963	0.828431372549	GuidanceP	rho	fubar
0	0.64	0.361111111111	0.00666666666667	0.638888888889	0.638888888889	0.825980392157	GuidanceP	rho	fubar
0	0.65	0.361111111111	0.00666666666667	0.638888888889	0.638888888889	0.825980392157	GuidanceP	rho	fubar
0	0.66	0.351851851852	0.00666666666667	0.648148148148	0.648148148148	0.823529411765	GuidanceP	rho	fubar
0	0.67	0.342592592593	0.00666666666667	0.657407407407	0.657407407407	0.821078431373	GuidanceP	rho	fubar
0	0.68	0.342592592593	0.00666666666667	0.657407407407	0.657407407407	0.821078431373	GuidanceP	rho	fubar
0	0.69	0.342592592593	0.00666666666667	0.657407407407	0.657407407407	0.821078431373	GuidanceP	rho	fubar
0	0.7	0.342592592593	0.00666666666667	0.657407407407	0.657407407407	0.821078431373	GuidanceP	rho	fubar
0	0.71	0.342592592593	0.00666666666667	0.657407407407	0.657407407407	0.821078431373	GuidanceP	rho	fubar
0	0.72	0.342592592593	0.00666666666667	0.657407407407	0.657407407407	0.821078431373	GuidanceP	rho	fubar
0	0.73	0.333333333333	0.00666666666667	0.666666666667	0.666666666667	0.81862745098	GuidanceP	rho	fubar
0	0.74	0.333333333333	0.00333333333333	0.666666666667	0.666666666667	0.821078431373	GuidanceP	rho	fubar
0	0.75	0.333333333333	0.00333333333333	0.666666666667	0.666666666667	0.821078431373	GuidanceP	rho	fubar
0	0.76	0.333333333333	0.00333333333333	0.666666666667	0.666666666667	0.821078431373	GuidanceP	rho	fubar
0	0.77	0.333333333333	0.00333333333333	0.666666666667	0.666666666667	0.821078431373	GuidanceP	rho	fubar
0	0.78	0.324074074074	0.00333333333333	0.675925925926	0.675925925926	0.81862745098	GuidanceP	rho	fubar
0	0.79	0.324074074074	0.00333333333333	0.675925925926	0.675925925926	0.81862745098	GuidanceP	rho	fubar
0	0.8	0.314814814815	0.00333333333333	0.685185185185	0.685185185185	0.816176470588	GuidanceP	rho	fubar
0	0.81	0.314814814815	0.00333333333333	0.685185185185	0.685185185185	0.816176470588	GuidanceP	rho	fubar
0	0.82	0.314814814815	0.00333333333333	0.685185185185	0.685185185185	0.816176470588	GuidanceP	rho	fubar
0	0.83	0.314814814815	0.00333333333333	0.685185185185	0.685185185185	0.816176470588	GuidanceP	rho	fubar
0	0.84	0.296296296296	0.00333333333333	0.703703703704	0.703703703704	0.811274509804	GuidanceP	rho	fubar
0	0.85	0.296296296296	0.00333333333333	0.703703703704	0.703703703704	0.811274509804	GuidanceP	rho	fubar
0	0.86	0.296296296296	0.00333333333333	0.703703703704	0.703703703704	0.811274509804	GuidanceP	rho	fubar
0	0.87	0.287037037037	0.00333333333333	0.712962962963	0.712962962963	0.808823529412	GuidanceP	rho	fubar
0	0.88	0.287037037037	0.00333333333333	0.712962962963	0.712962962963	0.808823529412	GuidanceP	rho	fubar
0	0.89	0.277777777778	0.00333333333333	0.722222222222	0.722222222222	0.80637254902	GuidanceP	rho	fubar
0	0.9	0.268518518519	0.00333333333333	0.731481481481	0.731481481481	0.803921568627	GuidanceP	rho	fubar
0	0.91	0.259259259259	0.00333333333333	0.740740740741	0.740740740741	0.801470588235	GuidanceP	rho	fubar
0	0.92	0.240740740741	0.00333333333333	0.759259259259	0.759259259259	0.796568627451	GuidanceP	rho	fubar
0	0.93	0.240740740741	0.00333333333333	0.759259259259	0.759259259259	0.796568627451	GuidanceP	rho	fubar
0	0.94	0.231481481481	0.00333333333333	0.768518518519	0.768518518519	0.794117647059	GuidanceP	rho	fubar
0	0.95	0.194444444444	0.00333333333333	0.805555555556	0.805555555556	0.78431372549	GuidanceP	rho	fubar
0	0.96	0.194444444444	0.0	0.805555555556	0.805555555556	0.786764705882	GuidanceP	rho	fubar
0	0.97	0.166666666667	0.0	0.833333333333	0.833333333333	0.779411764706	GuidanceP	rho	fubar
0	0.98	0.148148148148	0.0	0.851851851852	0.851851851852	0.774509803922	GuidanceP	rho	fubar
0	0.99	0.148148148148	0.0	0.851851851852	0.851851851852	0.774509803922	GuidanceP	rho	fubar
0	1.0	0.0	0.0	1.0	1.0	0.735294117647	GuidanceP	rho	fubar
0	0.0	1.0	1.0	0.0	0.0	0.264705882353	BMweightsP	rho	fubar
0	0.01	0.953703703704	0.603333333333	0.0462962962963	0.0462962962963	0.544117647059	BMweightsP	rho	fubar
0	0.02	0.935185185185	0.496666666667	0.0648148148148	0.0648148148148	0.617647058824	BMweightsP	rho	fubar
0	0.03	0.925925925926	0.4	0.0740740740741	0.0740740740741	0.686274509804	BMweightsP	rho	fubar
0	0.04	0.916666666667	0.35	0.0833333333333	0.0833333333333	0.720588235294	BMweightsP	rho	fubar
0	0.05	0.861111111111	0.3	0.138888888889	0.138888888889	0.742647058824	BMweightsP	rho	fubar
0	0.06	0.861111111111	0.286666666667	0.138888888889	0.138888888889	0.752450980392	BMweightsP	rho	fubar
0	0.07	0.861111111111	0.276666666667	0.138888888889	0.138888888889	0.759803921569	BMweightsP	rho	fubar
0	0.08	0.842592592593	0.256666666667	0.157407407407	0.157407407407	0.769607843137	BMweightsP	rho	fubar
0	0.09	0.842592592593	0.226666666667	0.157407407407	0.157407407407	0.791666666667	BMweightsP	rho	fubar
0	0.1	0.824074074074	0.22	0.175925925926	0.175925925926	0.791666666667	BMweightsP	rho	fubar
0	0.11	0.805555555556	0.183333333333	0.194444444444	0.194444444444	0.813725490196	BMweightsP	rho	fubar
0	0.12	0.787037037037	0.17	0.212962962963	0.212962962963	0.81862745098	BMweightsP	rho	fubar
0	0.13	0.768518518519	0.163333333333	0.231481481481	0.231481481481	0.81862745098	BMweightsP	rho	fubar
0	0.14	0.768518518519	0.15	0.231481481481	0.231481481481	0.828431372549	BMweightsP	rho	fubar
0	0.15	0.759259259259	0.14	0.240740740741	0.240740740741	0.833333333333	BMweightsP	rho	fubar
0	0.16	0.731481481481	0.13	0.268518518519	0.268518518519	0.833333333333	BMweightsP	rho	fubar
0	0.17	0.722222222222	0.13	0.277777777778	0.277777777778	0.830882352941	BMweightsP	rho	fubar
0	0.18	0.712962962963	0.13	0.287037037037	0.287037037037	0.828431372549	BMweightsP	rho	fubar
0	0.19	0.675925925926	0.0766666666667	0.324074074074	0.324074074074	0.857843137255	BMweightsP	rho	fubar
0	0.2	0.666666666667	0.0733333333333	0.333333333333	0.333333333333	0.857843137255	BMweightsP	rho	fubar
0	0.21	0.657407407407	0.0633333333333	0.342592592593	0.342592592593	0.862745098039	BMweightsP	rho	fubar
0	0.22	0.648148148148	0.06	0.351851851852	0.351851851852	0.862745098039	BMweightsP	rho	fubar
0	0.23	0.648148148148	0.0533333333333	0.351851851852	0.351851851852	0.867647058824	BMweightsP	rho	fubar
0	0.24	0.648148148148	0.05	0.351851851852	0.351851851852	0.870098039216	BMweightsP	rho	fubar
0	0.25	0.648148148148	0.0466666666667	0.351851851852	0.351851851852	0.872549019608	BMweightsP	rho	fubar
0	0.26	0.648148148148	0.0433333333333	0.351851851852	0.351851851852	0.875	BMweightsP	rho	fubar
0	0.27	0.62037037037	0.0433333333333	0.37962962963	0.37962962963	0.867647058824	BMweightsP	rho	fubar
0	0.28	0.62037037037	0.04	0.37962962963	0.37962962963	0.870098039216	BMweightsP	rho	fubar
0	0.29	0.62037037037	0.0366666666667	0.37962962963	0.37962962963	0.872549019608	BMweightsP	rho	fubar
0	0.3	0.62037037037	0.0366666666667	0.37962962963	0.37962962963	0.872549019608	BMweightsP	rho	fubar
0	0.31	0.611111111111	0.0333333333333	0.388888888889	0.388888888889	0.872549019608	BMweightsP	rho	fubar
0	0.32	0.601851851852	0.03	0.398148148148	0.398148148148	0.872549019608	BMweightsP	rho	fubar
0	0.33	0.574074074074	0.03	0.425925925926	0.425925925926	0.865196078431	BMweightsP	rho	fubar
0	0.34	0.574074074074	0.03	0.425925925926	0.425925925926	0.865196078431	BMweightsP	rho	fubar
0	0.35	0.574074074074	0.03	0.425925925926	0.425925925926	0.865196078431	BMweightsP	rho	fubar
0	0.36	0.564814814815	0.03	0.435185185185	0.435185185185	0.862745098039	BMweightsP	rho	fubar
0	0.37	0.564814814815	0.0266666666667	0.435185185185	0.435185185185	0.865196078431	BMweightsP	rho	fubar
0	0.38	0.555555555556	0.0266666666667	0.444444444444	0.444444444444	0.862745098039	BMweightsP	rho	fubar
0	0.39	0.555555555556	0.0266666666667	0.444444444444	0.444444444444	0.862745098039	BMweightsP	rho	fubar
0	0.4	0.537037037037	0.0266666666667	0.462962962963	0.462962962963	0.857843137255	BMweightsP	rho	fubar
0	0.41	0.537037037037	0.0266666666667	0.462962962963	0.462962962963	0.857843137255	BMweightsP	rho	fubar
0	0.42	0.527777777778	0.0266666666667	0.472222222222	0.472222222222	0.855392156863	BMweightsP	rho	fubar
0	0.43	0.5	0.0233333333333	0.5	0.5	0.850490196078	BMweightsP	rho	fubar
0	0.44	0.5	0.0233333333333	0.5	0.5	0.850490196078	BMweightsP	rho	fubar
0	0.45	0.481481481481	0.0233333333333	0.518518518519	0.518518518519	0.845588235294	BMweightsP	rho	fubar
0	0.46	0.481481481481	0.0233333333333	0.518518518519	0.518518518519	0.845588235294	BMweightsP	rho	fubar
0	0.47	0.472222222222	0.0233333333333	0.527777777778	0.527777777778	0.843137254902	BMweightsP	rho	fubar
0	0.48	0.453703703704	0.0233333333333	0.546296296296	0.546296296296	0.838235294118	BMweightsP	rho	fubar
0	0.49	0.444444444444	0.0233333333333	0.555555555556	0.555555555556	0.835784313725	BMweightsP	rho	fubar
0	0.5	0.444444444444	0.0233333333333	0.555555555556	0.555555555556	0.835784313725	BMweightsP	rho	fubar
0	0.51	0.444444444444	0.0233333333333	0.555555555556	0.555555555556	0.835784313725	BMweightsP	rho	fubar
0	0.52	0.435185185185	0.0233333333333	0.564814814815	0.564814814815	0.833333333333	BMweightsP	rho	fubar
0	0.53	0.416666666667	0.0233333333333	0.583333333333	0.583333333333	0.828431372549	BMweightsP	rho	fubar
0	0.54	0.416666666667	0.0233333333333	0.583333333333	0.583333333333	0.828431372549	BMweightsP	rho	fubar
0	0.55	0.416666666667	0.02	0.583333333333	0.583333333333	0.830882352941	BMweightsP	rho	fubar
0	0.56	0.407407407407	0.02	0.592592592593	0.592592592593	0.828431372549	BMweightsP	rho	fubar
0	0.57	0.407407407407	0.0166666666667	0.592592592593	0.592592592593	0.830882352941	BMweightsP	rho	fubar
0	0.58	0.398148148148	0.0133333333333	0.601851851852	0.601851851852	0.830882352941	BMweightsP	rho	fubar
